"formula_idx","wins","formula"
1340,2,"Response ~  (GammaSqr+log10Ta_optSqr+log10NHSqr+log10Ta)^2+log10PeakFlux+PhotonIndex+log10NH+Beta_opt+log10Ta_opt+Gamma+log10PeakFluxSqr+PhotonIndexSqr+Beta_optSqr+log10TaSqr"
1429,2,"Response ~  (log10Ta_optSqr+log10TaSqr+log10NHSqr+Gamma)^2+log10PeakFlux+PhotonIndex+log10NH+Beta_opt+log10Ta+log10Ta_opt+log10PeakFluxSqr+PhotonIndexSqr+Beta_optSqr+GammaSqr"
1507,2,"Response ~  (Beta_optSqr+log10PeakFluxSqr+log10NH+PhotonIndex+log10PeakFlux)^2+Beta_opt+log10Ta+log10Ta_opt+Gamma+PhotonIndexSqr+log10NHSqr+log10TaSqr+log10Ta_optSqr+GammaSqr"
1532,2,"Response ~  (log10TaSqr+log10Ta+Beta_opt+PhotonIndex+log10PeakFlux)^2+log10NH+log10Ta_opt+Gamma+log10PeakFluxSqr+PhotonIndexSqr+log10NHSqr+Beta_optSqr+log10Ta_optSqr+GammaSqr"
1691,2,"Response ~  (log10Ta_opt+log10Ta+Beta_opt+log10NH+log10PeakFlux)^2+PhotonIndex+Gamma+log10PeakFluxSqr+PhotonIndexSqr+log10NHSqr+Beta_optSqr+log10TaSqr+log10Ta_optSqr+GammaSqr"
1795,2,"Response ~  (log10Ta_optSqr+Beta_optSqr+log10Ta_opt+log10NH+log10PeakFlux)^2+PhotonIndex+Beta_opt+log10Ta+Gamma+log10PeakFluxSqr+PhotonIndexSqr+log10NHSqr+log10TaSqr+GammaSqr"
1859,2,"Response ~  (log10NHSqr+log10Ta_opt+log10Ta+Beta_opt+log10PeakFlux)^2+PhotonIndex+log10NH+Gamma+log10PeakFluxSqr+PhotonIndexSqr+Beta_optSqr+log10TaSqr+log10Ta_optSqr+GammaSqr"
2034,2,"Response ~  (log10TaSqr+Beta_optSqr+log10PeakFluxSqr+log10Ta+log10PeakFlux)^2+PhotonIndex+log10NH+Beta_opt+log10Ta_opt+Gamma+PhotonIndexSqr+log10NHSqr+log10Ta_optSqr+GammaSqr"
2040,2,"Response ~  (Beta_optSqr+log10NHSqr+PhotonIndexSqr+log10Ta+log10PeakFlux)^2+PhotonIndex+log10NH+Beta_opt+log10Ta_opt+Gamma+log10PeakFluxSqr+log10TaSqr+log10Ta_optSqr+GammaSqr"
2044,2,"Response ~  (log10TaSqr+Beta_optSqr+PhotonIndexSqr+log10Ta+log10PeakFlux)^2+PhotonIndex+log10NH+Beta_opt+log10Ta_opt+Gamma+log10PeakFluxSqr+log10NHSqr+log10Ta_optSqr+GammaSqr"
2181,2,"Response ~  (log10Ta_optSqr+log10TaSqr+Beta_optSqr+log10NHSqr+log10PeakFlux)^2+PhotonIndex+log10NH+Beta_opt+log10Ta+log10Ta_opt+Gamma+log10PeakFluxSqr+PhotonIndexSqr+GammaSqr"
2611,2,"Response ~  (log10NHSqr+PhotonIndexSqr+log10PeakFluxSqr+Gamma+PhotonIndex)^2+log10PeakFlux+log10NH+Beta_opt+log10Ta+log10Ta_opt+Beta_optSqr+log10TaSqr+log10Ta_optSqr+GammaSqr"
2694,2,"Response ~  (log10Ta_optSqr+Gamma+log10Ta+Beta_opt+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta_opt+log10PeakFluxSqr+PhotonIndexSqr+log10NHSqr+Beta_optSqr+log10TaSqr+GammaSqr"
2716,2,"Response ~  (GammaSqr+log10Ta_optSqr+log10Ta+Beta_opt+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta_opt+Gamma+log10PeakFluxSqr+PhotonIndexSqr+log10NHSqr+Beta_optSqr+log10TaSqr"
2780,2,"Response ~  (GammaSqr+log10Ta_optSqr+log10PeakFluxSqr+Beta_opt+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10Ta_opt+Gamma+PhotonIndexSqr+log10NHSqr+Beta_optSqr+log10TaSqr"
2806,2,"Response ~  (log10Ta_optSqr+Gamma+log10Ta_opt+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+Beta_opt+log10PeakFluxSqr+PhotonIndexSqr+log10NHSqr+Beta_optSqr+log10TaSqr+GammaSqr"
2813,2,"Response ~  (GammaSqr+log10PeakFluxSqr+log10Ta_opt+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+Beta_opt+Gamma+PhotonIndexSqr+log10NHSqr+Beta_optSqr+log10TaSqr+log10Ta_optSqr"
2864,2,"Response ~  (GammaSqr+log10Ta_optSqr+log10PeakFluxSqr+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+Beta_opt+log10Ta_opt+Gamma+PhotonIndexSqr+log10NHSqr+Beta_optSqr+log10TaSqr"
3002,2,"Response ~  (log10Ta_optSqr+log10TaSqr+Beta_optSqr+PhotonIndexSqr+log10NH)^2+log10PeakFlux+PhotonIndex+Beta_opt+log10Ta+log10Ta_opt+Gamma+log10PeakFluxSqr+log10NHSqr+GammaSqr"
3052,2,"Response ~  (log10Ta_optSqr+log10NHSqr+Gamma+log10Ta+Beta_opt)^2+log10PeakFlux+PhotonIndex+log10NH+log10Ta_opt+log10PeakFluxSqr+PhotonIndexSqr+Beta_optSqr+log10TaSqr+GammaSqr"
3219,2,"Response ~  (GammaSqr+log10Ta_optSqr+log10TaSqr+log10NHSqr+Beta_opt)^2+log10PeakFlux+PhotonIndex+log10NH+log10Ta+log10Ta_opt+Gamma+log10PeakFluxSqr+PhotonIndexSqr+Beta_optSqr"
