"","PhotonIndex","log10PeakFlux","log10Ta","log10NH","log10Fa","Alpha","log10T90","Beta","Gamma","log10Fluence","PhotonIndexSqr","log10PeakFluxSqr","log10TaSqr","log10NHSqr","log10FaSqr","AlphaSqr","log10T90Sqr","BetaSqr","GammaSqr","log10FluenceSqr","log10T90Err","log10FaErr","log10TaErr","AlphaErr","BetaErr","log10FluenceErr","PhotonIndexErr","log10PeakFluxErr","GRB","is_optical","PhotonIndex_opt","log10PeakFlux_opt","log10Ta_opt","log10NH_opt","log10Fa_opt","Alpha_opt","log10T90_opt","Beta_opt","Gamma_opt","log10Fluence_opt","Redshift_crosscheck","log10z"
"130420A",1.52,0.531478917,3.56731,20.79265849,-10.8728952,0.914676,2.091666958,1.17,2.29559,-5.148741651,2.3104,0.282469839215493,12.7257006361,432.334647081769,118.219850030183,0.836632184976,4.37507066318897,1.3689,5.2697334481,26.5095405887422,0.0412728533350444,0.05505,0.08535,0.0286905,0.005,0.018350471,0.25,0.025546734,"130420A",0,0,0,0,0,0,0,0,0,0,0,1.297,0.361160995195026
"130427A",1.21,2.519827994,4.11854040550086,20.99021494,-10.1792263077314,1.30995861728981,2.211734423,0.979337627418907,1.78644,-3.508638306,1.4641,6.34953311934606,16.9623750717432,440.589123227399,103.616648224011,1.71599157901183,4.89176915788314,0.959102188478494,3.1913678736,12.3105427623305,0.0233394026693868,0.833297516464585,0.470992604341124,0.244784839849413,0.17402687165464,0.00420285,0.02,0.006035512,"130427A",1,0.3025,0.6299569985,1.02963510137521,5.247553735,-2.54480657693285,0.327489654322452,0.55293360575,0.244834406854727,0.44661,-0.8771595765,0.34,0.127104798364808
"130511A",1.35,0.113943352,2.65954,21.01365445,-10.51570016,1.16497,0.73479983,0.65,2.06879,-6.657577319,1.8225,0.0129830874649959,7.0731530116,441.573673344005,110.579949855024,1.3571551009,0.539930790168029,0.4225,4.2798920641,44.3233357584632,0.176931769551824,0.0838,0.089385,0.04916,0.01,0.078962633,0.31,0.066814536,"130511A",0,0,0,0,0,0,0,0,0,0,0,1.3033,0.362350507594848
"130514A",1.8,0.447158031,3.68772,21.19799139,-10.7212464,1.17745,2.309630167,0.65,2.0604,-5.040958608,3.24,0.199950304687797,13.5992787984,449.354838970514,114.945124369513,1.3863885025,5.33439150831645,0.4225,4.24524816,25.4112636875693,0.0272768817014167,0.078,0.078365,0.04188,0.08,0.009544934,0.05,0.046531552,"130514A",0,0,0,0,0,0,0,0,0,0,0,3.6,0.662757831681574
"130604A",1.51,-0.096910013,2.071571247,21.35024026,-8.316052869,1.742079764,1.57634135,0.98,2.08823,-5.853871964,2.2801,0.00939155061966017,4.29140743139714,455.832759159725,69.1567353200031,3.0348419041383,2.48485205171982,0.9604,4.3607045329,34.2678169709052,0.0525216608675702,0.166441725,0.100184013,0.041653571,0.015,0.031021034,0.12,0.10857362,"130604A",0,0,0,0,0,0,0,0,0,0,0,1.06,0.313867220369153
"130606A",1.52,0.414973348,3.30222,20.24962877,-10.18045606,1.37571,2.441820772,0.44,1.86465,-5.537602002,2.3104,0.172202879550329,10.9046569284,410.047465322812,103.641685589591,1.8925780041,5.96248868257068,0.1936,3.4769196225,30.6650359325544,0.0303226795160044,0.06815,0.07782,0.05186,0.045,0.029951344,0.12,0.033407268,"130606A",0,0,0,0,0,0,0,0,0,0,0,5.913,0.839666556882433
"130702A",1.7069931932884,0.697313985603386,4.29786688744009,21.1002489320261,-10.5073108844973,1.25520896469284,1.770852012,0.91207261143043,1.95922507826468,-5.28621275756824,2.91382576193293,0.486246794518079,18.471659782154,445.220504993469,110.403582023475,1.57554954504527,3.13591684840445,0.831876448521524,3.83856290730124,27.9440453182772,0.0664080102705681,0.833297516464585,0.470992604341124,0.244784839849413,0.17402687165464,0.0328032555071814,0.171786515728631,0.043879736569635,"130702A",1,0.4267482983221,0.174328496400846,1.07446672186002,5.27506223300653,-2.62682772112433,0.31380224117321,0.442713003,0.228018152857607,0.48980626956617,-1.32155318939206,0.15,0.0606978403536116
"131030A",1.3,1.44870632,2.84594,20.84178667,-9.294136288,1.11188,1.613841822,0.693,2.09466,-4.537602002,1.69,2.09875000160794,8.0993744836,434.38007159779,86.3809693399184,1.2362771344,2.60448542643628,0.480249,4.3876005156,20.5898319285544,0.0427179076225292,0.025175,0.027575,0.00815,0.0075,0,0.03,0.010818724,"131030A",0,0,0,0,0,0,0,0,0,0,0,1.295,0.36078268987328
"131105A",1.45,0.544068044,3.9488,21.32749584,-10.91009489,1.19347,2.050379756,0.94,2.24976,-5.148741651,2.1025,0.296010036501986,15.59302144,454.862078805217,119.030170508804,1.4243706409,4.20405714381462,0.8836,5.0614200576,26.5095405887422,0.0158047698317659,0.03335,0.047885,0.04544,0.005,0.030584118,0.11,0.074450483,"131105A",0,0,0,0,0,0,0,0,0,0,0,1.686,0.429106008332697
"140206A",1.04,1.28780173,3.59073,22.00531353,-9.730487056,1.22509,1.971275849,0.672,1.88134,-4.795880017,1.0816,1.65843329579099,12.8933419329,484.233823553601,94.6823783469835,1.5008455081,3.88592847285067,0.451584,3.5394401956,23.0004651374599,0.063811704252879,0.012995,0.021325,0.015545,0.021902336,0.008143022,0.15,0.011193157,"140206A",0,0,0,0,0,0,0,0,0,0,0,2.73,0.571708831808688
"140213A",1.8,1.371067862,3.829176603,20.99187128,-10.12551818,1.108879519,1.77815125,0.83,1.96657,-4.920818754,3.24,1.87982708220925,14.6625934569626,440.658659836089,102.526118413511,1.22961378765767,3.16182186787656,0.6889,3.8673975649,24.2144572097181,0.0189868108841264,0.06303582,0.068643889,0.021746292,0.005,0,0.04,0.014784493,"140213A",0,0,0,0,0,0,0,0,0,0,0,1.2076,0.343920385393226
"140419A",1.21,0.69019608,3.68383,22.04094236,-10.00568285,1.36898,1.976349979,0.678,1.87322,-4.795880017,1.4641,0.476370628847366,13.5706034689,485.803140116842,100.113689294784,1.8741062404,3.9059592394933,0.459684,3.5089531684,23.0004651374599,0.0175057628798656,0.023985,0.02442,0.017885,0.001,0,0.04,0.017726305,"140419A",0,0,0,0,0,0,0,0,0,0,0,3.956,0.695131297704026
"140423A",1.33,0.322219295,3.90552,21.81946365,-10.85078089,1.18974,2.127104798,0.77,2.06486,-5.026872146,1.7689,0.103825274070297,15.2530864704,476.088993973671,117.739445922789,1.4154812676,4.52457482167462,0.5929,4.2636468196,25.2694435722306,0.0745819195938403,0.05035,0.05495,0.045115,0.149849463,0.013860462,0.06,0.041361379,"140423A",0,0,0,0,0,0,0,0,0,0,0,3.26,0.629409599102719
"140430A",2,0.397940009,4.14388,21.67796993,-11.36251027,0.875171,2.239549721,1.03,2.15785,-5.958607315,4,0.15835625076292,17.1717414544,469.934380285984,129.106639635855,0.765924279241,5.01558295283118,1.0609,4.6563166225,35.5050011343715,0.00923562857095551,0.0861,0.13071,0.0833725,0.035,0.078962633,0.22,0.034743559,"140430A",0,0,0,0,0,0,0,0,0,0,0,1.6,0.414973347970818
"140506A",1.68,1.037426498,3.30686,21.81764402,-9.903089987,0.948932,2.045714059,0.9,1.74751,-5.552841969,2.8224,1.07625373875254,10.9353230596,476.009590583442,98.0711912906197,0.900471940624,4.18494601119025,0.81,3.0537912001,30.8340539326878,0.0373575732732516,0.05516,0.06882,0.01557,0.047966029,0.046531552,0.16,0.035859177,"140506A",0,0,0,0,0,0,0,0,0,0,0,0.889,0.276231957921834
"140509A",1.59,0.204119983,3.58709,20.90144742,-11.09770006,1.40649,1.17092730333444,0.86,1.93407,-5.920818754,2.5281,0.0416649674599203,12.8672146681,436.870504251025,123.158946621724,1.9782141201,1.37107074969406,0.7396,3.7406267649,35.0560947177181,0.151511196244019,0.08395,0.088715,0.10418,0.22,0.04379136,0.121212121,0.117055576617339,"140509A",0,0,0,0,0,0,0,0,0,0,0,2.4,0.531478917042255
"140512A",1.45,0.832508913,3.53686,21.32824297,-9.504455662,1.25134,2.189770956,0.871,1.84304,-4.853871964,2.1025,0.693071090224441,12.5093786596,454.893948187355,90.3346774309239,1.5658517956,4.79509683974115,0.758641,3.3967964416,23.5600730429052,0.0134302087658966,0.01504,0.022285,0.02006,0.002482817,0.00930631,0.04,0.019160051,"140512A",0,0,0,0,0,0,0,0,0,0,0,0.725,0.236789099409293
"140518A",0.92,0,3.77824,22.46148952,-11.31158018,1.64981,1.781755375,0.94,1.93772,-6,0.8464,0,14.2750974976,504.51851145707,127.951846168569,2.7218730361,3.17465221634139,0.8836,3.7547587984,36,0.0174377429302028,0.09045,0.070125,0.18819,0,0.043429448,0.61,0.043429448,"140518A",0,0,0,0,0,0,0,0,0,0,0,4.707,0.756407872548958
"140614A",1.5,-1.4317581319867,3.70006,21.31611509,-10.9589,1.35595,2.857332496,0.83,1.77015,-5.886056648,2.25,2.04993134851004,13.6904440036,454.376762530126,120.09748921,1.8386004025,8.16434899269759,0.6889,3.1334310225,34.645662863465,0.0965452754396361,0.1129,0.098945,0.093145,0.05,0.133629071,0.46,0.163321606984505,"140614A",0,0,0,0,0,0,0,0,0,0,0,4.233,0.718750734739665
"140629A",1.86,0.62324929,2.85608,21.74269921,-9.847711656,1.16056,1.62324929,0.815,1.95996,-5.619788758,3.4596,0.388439677485504,8.1571929664,472.744968936535,96.9774248597183,1.3468995136,2.6349382574855,0.664225,3.8414432016,31.5820256845432,0.119342969960682,0.042785,0.06161,0.03501,0.001678552,0.036191207,0.11,0.041361379,"140629A",0,0,0,0,0,0,0,0,0,0,0,2.275,0.515211304327802
"140801A",1.83370502309806,0.574153872694756,3.89817861950855,20.8744034307407,-10.7821681256039,1.07063438469335,0.84509804,0.89367135161901,2.01128440967262,-6.05905855564194,3.36247411173506,0.329652669530386,15.1957965495936,435.740718589319,116.255149488789,1.14625798568771,0.714190697211842,0.798648484704548,4.04526497659214,36.7121905806978,0.366834332492466,0.833297516464585,0.470992604341124,0.244784839849413,0.17402687165464,0.0466131295127891,0.249571169609986,0.0548014009952138,"140801A",1,0.458426255774515,0.143538468173689,0.974544654877137,5.21860085768517,-2.69554203140097,0.267658596173337,0.21127451,0.223417837904753,0.502821102418155,-1.51476463891048,1.32,0.3654879848909
"140907A",1.72,0.397940009,3.89032374824568,21.4811071,-10.6362007326642,1.09833677966549,1.898725182,0.96432683108105,2.00735,-5.366531544,2.9584,0.15835625076292,15.1346188661643,461.43796224167,113.128766025526,1.20634368156596,3.60515731676093,0.92992623714282,4.0294540225,28.799660812747,0.0664439832683159,0.833297516464585,0.470992604341124,0.244784839849413,0.17402687165464,0.020199743,0.07,0.034743559,"140907A",1,0.43,0.09948500225,0.97258093706142,5.370276775,-2.65905018316605,0.274584194916372,0.4746812955,0.241081707770262,0.5018375,-1.341632886,1.21,0.344392273685111
"141004A",1.86,0.785329835,3.30337,21.49730845,-10.61083392,1.54959,0.593286067,1.08,1.79496,-6.173925197,3.4596,0.616742949741127,10.9122533569,462.134270594441,112.589796477823,2.4012291681,0.351988357296328,1.1664,3.2218814016,38.1173523381515,0.118918281385487,0.0853,0.081935,0.09774,0.005,0.019446022,0.08,0.021358745,"141004A",0,0,0,0,0,0,0,0,0,0,0,0.573,0.196728722623287
"141121A",1.73,-0.045757491,5.76634,21.59590717,-12.65757732,2.33322,2.74028372,0.82,1.93447,-5.27572413,2.9929,0.00209374798261508,33.2506769956,466.383206495257,160.214263611778,5.4439155684,7.50915486609704,0.6724,3.7421741809,27.8332650958643,0.0298708467389642,0.1675,0.090095,0.2969,0.01,0.032776942,0.13,0.144764827,"141121A",0,0,0,0,0,0,0,0,0,0,0,1.47,0.392696953259666
"141220A",0.62,0.949390007,2.77561,21.48574413,-9.872830386,1.42066,0.857935265,1.1,1.80565,-5.585026652,0.3844,0.90134138539146,7.7040108721,461.63720081983,97.4727798307249,2.0182748356,0.73605291893062,1.21,3.2603719225,31.1925227035503,0.0285379269708387,0.042455,0.057375,0.050735,0.07,0.016703634,0.38,0.034157993,"141220A",0,0,0,0,0,0,0,0,0,0,0,1.3195,0.365394376854778
"141221A",1.74,0.491361694,3.37013086495872,21.46788768,-10.2215269676276,1.60707581559569,1.567026366,0.783117928751997,2.22288,-5.677780705,3.0276,0.24143631433055,11.3577820469474,460.870201441096,104.479613549938,2.58269267707255,2.45557163173917,0.613273690332818,4.9411954944,32.2371937340703,0.0664439832683159,0.833297516464585,0.470992604341124,0.244784839849413,0.17402687165464,0.02068069,0.08,0.028018999,"141221A",1,0.435,0.1228404235,0.84253271623968,5.36697192,-2.5553817419069,0.401768953898922,0.3917565915,0.195779482187999,0.55572,-1.41944517625,1.45,0.389166084364532
"150120B",2.2,0.079181246,3.39431,21.52664292,-10.79048499,1.17705,2.01762288488796,0.92,2.01678,-6.26760624,4.84,0.00626966971811252,11.5213403761,463.396355405186,116.434566319415,1.3854467025,4.07080210562361,0.8464,4.0674015684,39.2828879796869,0.0141299769251024,0.0711,0.090535,0.057705,0.005,0.039006078,0.151515152,0.0542106768002651,"150120B",0,0,0,0,0,0,0,0,0,0,0,3.5,0.653212513775344
"150314A",1.08,1.58546073,2.49217,22.01715025,-8.609064893,1.19079,1.169968174,0.73,1.84772,-4.657577319,1.1664,2.51368572637213,6.2109113089,484.754905131075,74.1159983318851,1.4179808241,1.36882552817289,0.5329,3.4140691984,21.6930264824632,0.07726686575266,0.015025,0.015855,0.009925,0,0.005922197,0.03,0.010152339,"150314A",0,0,0,0,0,0,0,0,0,0,0,1.758,0.440594261839831
"150323A",1.85,0.73239376,3.65434471145541,21.69269626,-10.9021315922178,0.908848650408785,2.174931594,0.943169597440024,2.0639,-5.214670165,3.4225,0.536400619686938,13.3542352701421,470.573071028618,118.856473254033,0.82600586934987,4.73032743857938,0.889568889535177,4.25968321,27.1927849297411,0.0664439832683159,0.833297516464585,0.470992604341124,0.244784839849413,0.17402687165464,0.014239163,0.07,0.024127471,"150323A",1,0.4625,0.18309844,0.913586177863853,5.423174065,-2.72553289805445,0.227212162602196,0.5437328985,0.235792399360006,0.515975,-1.30366754125,0.593,0.202215775801131
"150403A",1.23,1.245512668,3.19694,21.79039707,-8.821023053,1.24471,1.611723308,0.679,1.70996,-4.769551079,1.5129,1.55130180614848,10.2204253636,474.821404468265,77.8104477015574,1.5493029841,2.59765202155046,0.461041,2.9239632016,22.7486174951901,0.127565659236116,0.005105,0.006975,0.00458,0,0.00766402,0.04,0.014805494,"150403A",0,0,0,0,0,0,0,0,0,0,0,2.06,0.48572142648158
"150821A",2.1,-1.49776679460977,2.95174,22.340573,-8.853871964,1.82628,2.23578087,0.848,2.21622,-6.102372909,4.41,2.24330537103562,8.7127690276,499.101201968329,78.3910487549052,3.3352986384,4.99871609865796,0.719104,4.9116310884,37.2389551204971,0.249936990327389,0.021105,0.015485,0.027365,5e-04,0.104450572,0.37,0.188398851647283,"150821A",0,0,0,0,0,0,0,0,0,0,0,0.755,0.244277120801843
"150910A",1.42,0.041392685,3.51771388172789,20.842422,-10.028173056177,1.55231279943846,2.049992857,0.877063504718567,1.78547,-5.318758763,2.0164,0.00171335437150922,12.3743109537011,434.406554826084,100.564254844634,2.40967502730047,4.20247071375102,0.769240391309216,3.1879031209,28.2891947789893,0.0563106258915239,0.833297516464585,0.470992604341124,0.244784839849413,0.17402687165464,0.036191207,0.12,0.157925266,"150910A",1,0.355,0.01034817125,0.879428470431972,5.2106055,-2.50704326404425,0.388078199859615,0.51249821425,0.219265876179642,0.4463675,-1.32968969075,1.3585,0.372635880581721
"151021A",1.57,0.986771734,3.15765,22.33647975,-9.642065153,1.33346,2.042181595,1.27,1.96079,-4.552841969,2.4649,0.973718455021367,9.9707535225,498.91832762216,92.9694204146969,1.7781155716,4.17050566695674,1.6129,3.8446974241,20.7283699946878,0.0143797213110485,0.06282,0.05208,0.02141,0.04,0.015510517,0.04,0.035818102,"151021A",0,0,0,0,0,0,0,0,0,0,0,2.33,0.52244423350632
"151027A",1.72,0.832508913,3.99907,21.65076489,-9.935542011,1.74508,2.11290649,0.9235,2.00612,-5.107905397,2.9584,0.693071090224441,15.9925608649,468.755620322057,98.7149950523459,3.0453042064,4.46437383548412,0.85285225,4.0245174544,26.0906975447017,0.0183350782696789,0.02221,0.01731,0.02499,0.002440971,0.011135756,0.05,0.038320101,"151027A",0,0,0,0,0,0,0,0,0,0,0,0.81,0.257678574869184
"151215A",1.99,0.204119983,3.06337,21.14009932,-10.72815839,1.07478,1.250420002,1.015,2.20942,-6.508638306,3.9601,0.0416649674599203,9.3842357569,446.903799259465,115.093382440927,1.1551520484,1.56355018140168,1.030225,4.8815367364,42.3623725983306,0.0244827442519859,0.093,0.11588,0.071395,0.35435971,0.098066496,0.33,0.05428681,"151215A",0,0,0,0,0,0,0,0,0,0,0,2.59,0.555094448578319
"160117B",1.73,-0.705929807788426,4.10299,20.95374423,-11.74958,0.973333,0.697062187810827,0.64,1.83834,-6.4710833,2.9929,0.498336893524204,16.8345269401,439.059397256258,138.0526301764,0.947377128889,0.485895693675617,0.4096,3.3794939556,41.8749190755389,0.214744065864423,0.12265,0.162075,0.093958,0.015,0.005627928835757,0.0041822719666068,0.122191721784807,"160117B",0,0,0,0,0,0,0,0,0,0,0,0.87,0.271841606536499
"160121A",1.77,0.079181246,3.8244,21.41342718,-11.17263073,0.798663,1.079181246,1.02,2.2054,-6.214670165,3.1329,0.00626966971811252,14.62603536,458.534863593163,124.82767742894,0.637862587569,1.16463216171811,1.0404,4.86378916,38.6221252597411,0.0862757376305275,0.0694,0.120385,0.106048,0.03,0.035597908,0.13,0.072382414,"160121A",0,0,0,0,0,0,0,0,0,0,0,1.96,0.471291711058939
"160131A",1.24,0.806179974,3.90646799007419,21.680967,-10.1402382808885,1.34470969546612,2.511883361,0.999872847441857,2.02332,-4.690369833,1.5376,0.649926150478641,15.2604921574743,470.064330055089,102.824432393197,1.80824416508059,6.30955801926866,0.999745711051487,4.0938238224,21.9995691703164,0.169579312058566,0.833297516464585,0.470992604341124,0.244784839849413,0.17402687165464,0.010644473,0.05,0.020357554,"160131A",1,0.31,0.2015449935,0.976616997518547,5.42024175,-2.53505957022213,0.33617742386653,0.62797084025,0.249968211860464,0.50583,-1.17259245825,0.972,0.294906910605192
"160203A",1.93,0.113943352,3.66139836,22.0158332,-11.36754271,1.146279559,1.305351369,0.61,1.75592,-5.920818754,3.7249,0.0129830874649959,13.4058379506107,484.696911490222,129.221027263674,1.31395682738123,1.70394219655017,0.3721,3.0832550464,35.0560947177181,0.0695758261024457,0.08458679,0.087010427,0.0601909,0.25,0.036191207,0.2,0.133629071,"160203A",0,0,0,0,0,0,0,0,0,0,0,3.52,0.655138434811382
"160227A",0.75,-0.22184875,4.47751,21.4198963,-10.99567863,1.10229,2.500373714,0.679,1.72551,-5.508638306,0.5625,0.0492168678765625,20.0480958001,458.811957502754,120.904948534239,1.2150432441,6.25186870966215,0.461041,2.9773847601,30.3450959863305,0.103418641469029,0.03055,0.03885,0.03434,0.001,0.028018999,0.51,0.072382414,"160227A",0,0,0,0,0,0,0,0,0,0,0,2.38,0.528916700277655
"160327A",1.84,0.255272505,3.76407,20.72655851,-11.22402567,1.49693,1.447158031,0.78,1.93554,-5.853871964,3.3856,0.065164051808975,14.1682229649,429.590227668453,125.978752240819,2.2407994249,2.0942663666878,0.6084,3.7463150916,34.2678169709052,0.143091047665439,0.0673,0.06033,0.1004,0.02,0.031021034,0.11,0.048254942,"160327A",0,0,0,0,0,0,0,0,0,0,0,4.99,0.777426822389311
"160425A",2.2,0.447158031,3.60143340966174,22.05510681,-10.6572847202675,1.03527411786306,2.483701382,1.02213317976441,2.51113,-5.677780705,4.84,0.199950304687797,12.9703226042278,486.427736400508,113.577717608847,1.07179249911714,6.16877255494871,1.0447562371753,6.3057738769,32.2371937340703,0.0933217274509788,0.833297516464585,0.470992604341124,0.244784839849413,0.17402687165464,0.041361379,0.18,0.031021034,"160425A",1,0.55,0.11178950775,0.900358352415435,5.5137767025,-2.66432118006687,0.258818529465765,0.6209253455,0.255533294941102,0.6277825,-1.41944517625,0.555,0.191730393362856
"160804A",1.4,0.462397998,4.38419,21.30214687,-11.5214335,0.948229,2.15896526,0.92,1.87827,-4.943095149,1.96,0.213811908554408,19.2211219561,453.781461271051,132.743429894922,0.899138236441,4.66113099388687,0.8464,3.5278981929,24.4341896520673,0.057915224642575,0.05875,0.095375,0.070062,0.005,0.011428802,0.23,0.044927015,"160804A",0,0,0,0,0,0,0,0,0,0,0,0.736,0.239549720840473
"161014A",1.47,0.462397998,3.65293497107478,22.18657496,-10.7084252737443,1.35296154832761,1.26245109,0.86433343696525,1.83236,-5.721246399,2.1609,0.213811908554408,13.3439339029011,492.244108455699,114.670371843366,1.83050495125304,1.59378275464219,0.747072290256162,3.3575431696,32.7326603580705,0.057915224642575,0.833297516464585,0.470992604341124,0.244784839849413,0.17402687165464,0.045715209,0.15,0.089854031,"161014A",1,0.3675,0.1155994995,0.913233742768695,5.54664374,-2.67710631843608,0.338240387081903,0.3156127725,0.216083359241313,0.45809,-1.43031159975,2.823,0.582404298019028
"161023A",1.48429488273099,0.588209791507229,4.0557675450108,21.1872488303853,-10.4189526320604,1.32234382465662,1.643452676,0.927461443195342,1.95429741445854,-5.42056598348586,2.2031312989014,0.345990758824978,16.4492503791629,448.899513000663,108.554573949118,1.7485931906075,2.70093669825156,0.860184728613987,3.81927838415933,29.382535581324,0.0664439832683159,0.833297516464585,0.470992604341124,0.244784839849413,0.17402687165464,0.0255406174190192,0.159030747217934,0.0451456901736497,"161023A",1,0.371073720682748,0.147052447876807,1.0139418862527,5.29681220759633,-2.6047381580151,0.330585956164155,0.410863169,0.231865360798835,0.488574353614635,-1.35514149587146,2.71,0.569373909615046
"161108A",1.85,-0.22184875,4.69106,21.16074757,-11.81247928,0.883711,2.021602716,0.84,2.00325,-5.958607315,3.4225,0.0492168678765625,22.0060439236,447.777237721261,139.534666740429,0.780945131521,4.08687754133858,0.7056,4.0130105625,35.5050011343715,0.0491496346156657,0.13355,0.18179,0.0812555,0.005,0.039481317,0.17,0.072382414,"161108A",0,0,0,0,0,0,0,0,0,0,0,1.159,0.334252642334231
"161117A",1.19,0.832508913,4.08464,21.87736847,-10.74958,1.141,2.099335278,1.375,1.92624,-4.698970004,1.4161,0.693071090224441,16.6842839296,478.61925117215,115.5534701764,1.301881,4.40720860945534,1.890625,3.7104005376,22.0803190984918,0.00378540226960351,0.03835,0.04019,0.02365,0.674290141,0,0.12,0.019160051,"161117A",0,0,0,0,0,0,0,0,0,0,0,1.549,0.406369835469268
"161219B",1.29,0.72427587,4.0135,21.16590877,-10.13667714,0.871656,0.84135947,0.73,1.86204,-5.823908741,1.6641,0.524575535864257,16.10818225,447.995694059963,102.752223440599,0.759784182336,0.707885757758681,0.5329,3.4671929616,33.9179130234962,0.0495608716177928,0.0277,0.03841,0.008668,0,0.028952965,0.35,0.032776942,"161219B",0,0,0,0,0,0,0,0,0,0,0,0.1475,0.0597526942092988
"170113A",0.75,0.041392685,3.70456228209376,21.4429483,-10.6555753784608,1.23585130778154,1.315130317,0.892086952109363,1.81917,-6.173925197,0.5625,0.00171335437150922,13.7237817019117,459.800031796473,113.54128664606,1.52732845494534,1.72956775069252,0.795819130123773,3.3093794889,38.1173523381515,0.169579312058566,0.833297516464585,0.470992604341124,0.244784839849413,0.17402687165464,0.04537405,0.59,0.039481317,"170113A",1,0.1875,0.01034817125,0.92614057052344,5.360737075,-2.6638938446152,0.308962826945385,0.32878257925,0.223021738027341,0.4547925,-1.54348129925,1.968,0.472463896606989
"170202A",1.68,0.672097858,3.77629,21.7153121,-10.65364703,1.1958,1.664641976,1.04,1.99768,-5.48148606,2.8224,0.451715530728188,14.2603661641,471.554779600406,113.500195039828,1.42993764,2.77103290826118,1.0816,3.9907253824,30.0466894259743,0.10761765896651,0.04485,0.068655,0.059155,0,0.013160439,0.07,0.027720924,"170202A",0,0,0,0,0,0,0,0,0,0,0,3.645,0.666985718329661
"170405A",1.59,-0.0335186812736592,3.6300738,21.99003057,-10.31069114,1.81152426,2.216693599,0.612,1.8473,-5.431798276,2.5281,0.00112350199432515,13.1774357934464,483.561444469534,106.310351784474,3.28162014456855,4.91373051184757,0.374544,3.41251729,29.5044325111566,0.0933217274509788,0.048255345,0.035670699,0.072401387,0.0475,0.035213066,0.12,0.153952769308304,"170405A",0,0,0,0,0,0,0,0,0,0,0,3.51,0.65417654187796
"170519A",1.94,-0.15490196,4.1513,21.33992622,-11.06348626,1.37345,2.335257256,0.975,1.97351,-5.958607315,3.7636,0.0239946172118416,17.23329169,455.392451075043,122.400728225209,1.8863649025,5.45342645170065,0.950625,3.8947417201,35.5050011343715,0.0991498519285518,0.053,0.052235,0.066745,0.224423613,0.078962633,0.26,0.062042069,"170519A",0,0,0,0,0,0,0,0,0,0,0,0.818,0.259593878885949
"170531B",1.95,-0.096910013,3.80257,21.70173804,-11.39577395,1.02082,2.215187969,0.99,2.06685,-5.698970004,3.8025,0.00939155061966017,14.4595386049,470.965433956783,129.863663919499,1.0420734724,4.90705773800235,0.9801,4.2718689225,32.4782591064918,0.0233394026693868,0.08415,0.11435,0.107427,0.035,0.043429448,0.14,0.10857362,"170531B",0,0,0,0,0,0,0,0,0,0,0,2.366,0.527114111639805
"170607A",1.61,1.08334542328181,3.97664562973259,20.90203663,-10.4384194263476,1.1343870221961,1.361727836,0.980140085273292,1.94001,-5.124938737,2.5921,1.17363730614564,15.8137104644713,436.895135281862,108.960600120351,1.28683391612694,1.85430269933724,0.960674586759536,3.7636388001,26.2649970580032,0.169579312058566,0.833297516464585,0.470992604341124,0.244784839849413,0.17402687165464,0.017371779,0.07,0.0231184496675564,"170607A",1,0.4025,0.270836355820453,0.994161407433148,5.2255091575,-2.6096048565869,0.283596755549025,0.340431959,0.245035021318323,0.4850025,-1.28123468425,0.557,0.19228861256812
"170705A",1.65,1.1430148,3.63746,21.08891889,-10.18641901,0.774169,2.337059726,0.66,1.89159,-5.022276395,2.7225,1.30648283301904,13.2311152516,444.742499948999,103.763132247289,0.599337640561,5.4618481628912,0.4356,3.5781127281,25.2232601877742,0.0361306862803674,0.04055,0.06603,0.027333,0.005,0.013714563,0.05,0.012497683,"170705A",0,0,0,0,0,0,0,0,0,0,0,2.01,0.478566495593843
"170714A",1.76,-0.397940009,3.63466850919996,21.06857952,-10.8847171954828,1.50898967079707,3,0.833959919494541,1.84715,-5.552841969,3.0976,0.15835625076292,13.2108151717699,443.885042990563,118.477068425639,2.27704982657225,9,0.695489147323341,3.4119631225,30.8340539326878,0.14476482742628,0.833297516464585,0.470992604341124,0.244784839849413,0.17402687165464,0.046531552,0.17,0.217147241,"170714A",1,0.44,-0.09948500225,0.90866712729999,5.26714488,-2.7211792988707,0.377247417699268,0.75,0.208489979873635,0.4617875,-1.38821049225,0.793,0.253580289562183
"170903A",1.94,0.591064607,4.41384,21.73970839,-11.26042766,0.971187,1.465382851,1.14,2.20256,-5.619788758,3.7636,0.349357369648064,19.4819835456,472.614920882236,126.797231086093,0.943204188969,2.14734690000489,1.2996,4.8512705536,31.5820256845432,0.0534696645518069,0.04095,0.065935,0.051271,0.005,0.036191207,0.12,0.05567878,"170903A",0,0,0,0,0,0,0,0,0,0,0,0.886,0.27554168840131
"171222A",2.07,-0.15490196,4.78231,20.02880298,-12.10957898,0.718496,2.242541428,1.34,1.99001,-5.721246399,4.2849,0.0239946172118416,22.8704889361,401.152948811657,146.641903072858,0.516236502016,5.02899205629628,1.7956,3.9601398001,32.7326603580705,0.0563106258915239,0.20975,0.378455,0.126956,0.015,0.045715209,0.17,0.124084138,"171222A",0,0,0,0,0,0,0,0,0,0,0,2.409,0.532627001228891
