"formula_idx","wins","formula"
33,1,"Response ~  (log10PeakFluxSqr+PhotonIndex)^2+log10PeakFlux+log10Ta+log10NH+log10Fa+Alpha+log10T90+PhotonIndexSqr+log10TaSqr+log10NHSqr+log10FaSqr+AlphaSqr+log10T90Sqr"
47,1,"Response ~  (log10NHSqr+log10Ta)^2+log10PeakFlux+PhotonIndex+log10NH+log10Fa+Alpha+log10T90+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10FaSqr+AlphaSqr+log10T90Sqr"
108,1,"Response ~  (log10Fa+PhotonIndex+log10PeakFlux)^2+log10Ta+log10NH+Alpha+log10T90+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10NHSqr+log10FaSqr+AlphaSqr+log10T90Sqr"
163,1,"Response ~  (PhotonIndexSqr+log10PeakFluxSqr+log10PeakFlux)^2+PhotonIndex+log10Ta+log10NH+log10Fa+Alpha+log10T90+log10TaSqr+log10NHSqr+log10FaSqr+AlphaSqr+log10T90Sqr"
168,1,"Response ~  (log10T90Sqr+log10PeakFluxSqr+log10PeakFlux)^2+PhotonIndex+log10Ta+log10NH+log10Fa+Alpha+log10T90+PhotonIndexSqr+log10TaSqr+log10NHSqr+log10FaSqr+AlphaSqr"
266,1,"Response ~  (log10FaSqr+log10Fa+log10Ta)^2+log10PeakFlux+PhotonIndex+log10NH+Alpha+log10T90+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10NHSqr+AlphaSqr+log10T90Sqr"
359,1,"Response ~  (PhotonIndexSqr+log10T90+log10Fa)^2+log10PeakFlux+PhotonIndex+log10Ta+log10NH+Alpha+log10PeakFluxSqr+log10TaSqr+log10NHSqr+log10FaSqr+AlphaSqr+log10T90Sqr"
462,1,"Response ~  (log10T90Sqr+log10NHSqr+log10TaSqr)^2+log10PeakFlux+PhotonIndex+log10Ta+log10NH+log10Fa+Alpha+log10T90+log10PeakFluxSqr+PhotonIndexSqr+log10FaSqr+AlphaSqr"
508,1,"Response ~  (log10PeakFluxSqr+log10T90+PhotonIndex+log10PeakFlux)^2+log10Ta+log10NH+log10Fa+Alpha+PhotonIndexSqr+log10TaSqr+log10NHSqr+log10FaSqr+AlphaSqr+log10T90Sqr"
683,1,"Response ~  (AlphaSqr+log10PeakFluxSqr+Alpha+log10PeakFlux)^2+PhotonIndex+log10Ta+log10NH+log10Fa+log10T90+PhotonIndexSqr+log10TaSqr+log10NHSqr+log10FaSqr+log10T90Sqr"
