GRB,InvZphot,InvZspec,Dlogz,Zphot,Zspec,Dz,normDz,SD,z_SD,pred_max,pred_min,linpred_max,linpred_min,InvZphot_corrected,Zphot_corrected,pred_max_corrected,pred_min_corrected,linpred_max_corrected,linpred_min_corrected
060512A,0.394,0.1584,-0.2356,1.47742205763329,0.44012437117557,-1.03729768645772,-0.720283405530434,0,0,0.42027567772477,0.371785926303883,1.63193814086767,1.35388871222954,0.3304649992357745,1.1402524320875784,0.3561159876578187,0.3087790525152309,1.2704711489440652,1.0360059953409038
060526A,0.579,0.6254,0.0464,2.79314984973682,3.22085079179884,0.427700942062026,0.101330504952474,0,0,0.607910782379717,0.559697294280466,3.05425239914587,2.62825075478844,0.6145406105485628,3.1166183969034575,0.630911359631549,0.603610441042707,3.2747562862025177,3.0143056903689507
060707A,0.5336,0.6459,0.1123,2.41664612813823,3.42486474355665,1.00821861541842,0.227852979435487,0,0,0.565458321118956,0.506432663019991,2.67670106689984,2.20946514086433,0.5888328314021566,2.880009879334149,0.6068726261885313,0.5734493093960319,3.0445725142154823,2.744978333117448
060708A,0.4921,0.4654,-0.0267,2.10527452169776,1.92011530139416,-0.185159220303603,-0.0634081880996965,0,0,0.504612657485242,0.481939794030983,2.1960433219381,2.03347062693203,0.4262327274961334,1.6682881500223077,0.4384479036618989,0.4163140746489357,1.7444031154220871,1.6080389591839888
060714A,0.5838,0.5695,-0.0143,2.83530582456859,2.71107729492926,-0.124228529639334,-0.0334750585252097,0,0,0.602802764534299,0.568511978490562,3.00684704762819,2.70264417705042,0.6172586136301212,3.142462767163189,0.6280189412472781,0.6086017616356247,3.2463808363718325,3.060708005137503
060729A,0.347,0.1875,-0.1595,1.2233098906514,0.539926526059492,-0.683383364591911,-0.443776604290736,0,0,0.384763128871606,0.314390803934124,1.4252869441492,1.06248502483262,0.2845823975208216,0.9256723630453698,0.3214477294681905,0.2527484665562388,1.09627246331516,0.7895690762936418
060814A,0.4446,0.4658,0.0212,1.78355623757743,1.92280606593193,0.139249828354503,0.0476425138080804,0,0,0.470788741926404,0.421653156789367,1.95657392179223,1.64029927701029,0.3798620129969789,1.3980708665422394,0.4054281324698488,0.3574607179406185,1.543478860613742,1.2775122309116829
060906A,0.6785,0.6708,-0.0077,3.76979814119221,3.68597535308626,-0.0838227881059552,-0.0178880130154223,0,0,0.704631750624724,0.655225288231507,4.06561000119736,3.52090403339948,0.775221644789782,4.959662208585596,0.7906305741771789,0.761497405824582,5.1749091766168975,4.774274235508851
060908A,0.5478,0.4599,-0.0879,2.5302056037666,1.88336750678026,-0.646838096986343,-0.224334253426002,0,0,0.576136715567756,0.515539388494398,2.76822403716485,2.27747500634816,0.4806084916561944,2.0241859518901832,0.5082715179180084,0.4491148578521016,2.2230832109351795,1.8126445920968548
060912A,0.3467,0.2871,-0.0596,1.2217746129152,0.9368678929189,-0.2849067199963,-0.147096619773556,0,0,0.366603979730639,0.329369713371528,1.32596930785,1.13486153994544,0.2842895298503007,0.9243742183786134,0.3037203037763306,0.2673712609358293,1.0124277799247632,0.8508501604600889
060926A,0.6524,0.6232,-0.0292,3.49158890105932,3.19952334664066,-0.292065554418659,-0.0695473105661605,0,0,0.691462584915097,0.608117171561953,3.9143104089509,3.05617955394132,0.6561034076707262,3.5300542990357338,0.6782226214567405,0.6310282276384902,3.766752702439213,3.275906771627966
