"formula_idx","wins","formula","r","rmse","bias"
6468,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+log10TaSqr+PhotonIndexSqr+log10T90)^2+log10PeakFlux+log10NH+PhotonIndex+log10Ta+log10Fa+Alpha+log10PeakFluxSqr+log10NHSqr",0.39,0.19,-0.42
6499,0,"Response ~  (log10FaSqr+log10NHSqr+log10Fa+log10Ta+PhotonIndex+log10NH+log10PeakFlux)^2+Alpha+log10T90+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.55,0.17,-0.56
6593,0,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+log10Ta+PhotonIndex+log10NH+log10PeakFlux)^2+log10Fa+Alpha+log10T90+log10PeakFluxSqr+log10NHSqr+PhotonIndexSqr+AlphaSqr",0.33,0.21,0.092
6611,0,"Response ~  (log10FaSqr+log10NHSqr+Alpha+log10Fa+PhotonIndex+log10NH+log10PeakFlux)^2+log10Ta+log10T90+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.25,0.2,0.18
6643,0,"Response ~  (log10T90Sqr+log10FaSqr+log10T90+log10Fa+PhotonIndex+log10NH+log10PeakFlux)^2+log10Ta+Alpha+log10PeakFluxSqr+log10NHSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr",0.45,0.18,0.018
6664,0,"Response ~  (log10FaSqr+log10TaSqr+log10NHSqr+log10Fa+PhotonIndex+log10NH+log10PeakFlux)^2+log10Ta+Alpha+log10T90+log10PeakFluxSqr+PhotonIndexSqr+AlphaSqr+log10T90Sqr",0.45,0.16,-0.2
6667,0,"Response ~  (AlphaSqr+log10FaSqr+log10NHSqr+log10Fa+PhotonIndex+log10NH+log10PeakFlux)^2+log10Ta+Alpha+log10T90+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10T90Sqr",0.43,0.19,-0.16
6870,0,"Response ~  (log10TaSqr+PhotonIndexSqr+log10NHSqr+log10Fa+log10Ta+log10NH+log10PeakFlux)^2+PhotonIndex+Alpha+log10T90+log10PeakFluxSqr+log10FaSqr+AlphaSqr+log10T90Sqr",0.38,0.22,0.098
6871,0,"Response ~  (log10FaSqr+PhotonIndexSqr+log10NHSqr+log10Fa+log10Ta+log10NH+log10PeakFlux)^2+PhotonIndex+Alpha+log10T90+log10PeakFluxSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.6,0.19,-0.48
6971,0,"Response ~  (log10FaSqr+log10TaSqr+PhotonIndexSqr+log10T90+log10Ta+log10NH+log10PeakFlux)^2+PhotonIndex+log10Fa+Alpha+log10PeakFluxSqr+log10NHSqr+AlphaSqr+log10T90Sqr",0.41,0.18,-0.25
7101,0,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10T90+log10Fa+log10NH+log10PeakFlux)^2+PhotonIndex+log10Ta+Alpha+log10PeakFluxSqr+log10NHSqr+log10TaSqr+AlphaSqr",0.38,0.2,-0.038
7127,0,"Response ~  (log10FaSqr+log10TaSqr+PhotonIndexSqr+log10NHSqr+log10Fa+log10NH+log10PeakFlux)^2+PhotonIndex+log10Ta+Alpha+log10T90+log10PeakFluxSqr+AlphaSqr+log10T90Sqr",0.36,0.18,-0.069
7138,0,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+PhotonIndexSqr+log10Fa+log10NH+log10PeakFlux)^2+PhotonIndex+log10Ta+Alpha+log10T90+log10PeakFluxSqr+log10NHSqr+AlphaSqr",0.58,0.17,-0.13
7315,0,"Response ~  (log10T90Sqr+log10FaSqr+log10T90+log10Fa+log10Ta+PhotonIndex+log10PeakFlux)^2+log10NH+Alpha+log10PeakFluxSqr+log10NHSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr",0.51,0.19,-0.24
7496,0,"Response ~  (AlphaSqr+log10FaSqr+log10T90+Alpha+log10Fa+PhotonIndex+log10PeakFlux)^2+log10NH+log10Ta+log10PeakFluxSqr+log10NHSqr+PhotonIndexSqr+log10TaSqr+log10T90Sqr",0.39,0.26,0.19
7533,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+Alpha+log10Fa+PhotonIndex+log10PeakFlux)^2+log10NH+log10Ta+log10T90+log10PeakFluxSqr+log10NHSqr+PhotonIndexSqr+log10TaSqr",0.4,0.26,0.25
7553,0,"Response ~  (log10FaSqr+log10TaSqr+log10NHSqr+log10T90+log10Fa+PhotonIndex+log10PeakFlux)^2+log10NH+log10Ta+Alpha+log10PeakFluxSqr+PhotonIndexSqr+AlphaSqr+log10T90Sqr",0.37,0.19,-0.058
7563,0,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10T90+log10Fa+PhotonIndex+log10PeakFlux)^2+log10NH+log10Ta+Alpha+log10PeakFluxSqr+log10NHSqr+log10TaSqr+AlphaSqr",0.45,0.26,-0.29
7566,0,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+log10T90+log10Fa+PhotonIndex+log10PeakFlux)^2+log10NH+log10Ta+Alpha+log10PeakFluxSqr+log10NHSqr+PhotonIndexSqr+AlphaSqr",0.49,0.18,-0.29
7748,0,"Response ~  (AlphaSqr+log10FaSqr+log10T90+Alpha+log10Fa+log10Ta+log10PeakFlux)^2+log10NH+PhotonIndex+log10PeakFluxSqr+log10NHSqr+PhotonIndexSqr+log10TaSqr+log10T90Sqr",0.17,0.26,-0.095
7815,0,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10T90+log10Fa+log10Ta+log10PeakFlux)^2+log10NH+PhotonIndex+Alpha+log10PeakFluxSqr+log10NHSqr+log10TaSqr+AlphaSqr",0.52,0.16,-0.21
7841,0,"Response ~  (log10FaSqr+log10TaSqr+PhotonIndexSqr+log10NHSqr+log10Fa+log10Ta+log10PeakFlux)^2+log10NH+PhotonIndex+Alpha+log10T90+log10PeakFluxSqr+AlphaSqr+log10T90Sqr",0.26,0.19,0.053
8010,0,"Response ~  (AlphaSqr+log10FaSqr+PhotonIndexSqr+log10T90+Alpha+log10Fa+log10PeakFlux)^2+log10NH+PhotonIndex+log10Ta+log10PeakFluxSqr+log10NHSqr+log10TaSqr+log10T90Sqr",0.41,0.26,0.11
8050,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+PhotonIndexSqr+Alpha+log10Fa+log10PeakFlux)^2+log10NH+PhotonIndex+log10Ta+log10T90+log10PeakFluxSqr+log10NHSqr+log10TaSqr",0.42,0.25,0.15
8076,0,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10NHSqr+log10T90+log10Fa+log10PeakFlux)^2+log10NH+PhotonIndex+log10Ta+Alpha+log10PeakFluxSqr+log10TaSqr+AlphaSqr",0.35,0.16,-0.31
8237,0,"Response ~  (log10T90Sqr+log10TaSqr+log10T90+log10Fa+log10Ta+PhotonIndex+log10NH)^2+log10PeakFlux+Alpha+log10PeakFluxSqr+log10NHSqr+PhotonIndexSqr+log10FaSqr+AlphaSqr",0.39,0.2,0.13
8239,0,"Response ~  (log10T90Sqr+log10FaSqr+log10T90+log10Fa+log10Ta+PhotonIndex+log10NH)^2+log10PeakFlux+Alpha+log10PeakFluxSqr+log10NHSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr",0.35,0.19,-0.27
8260,0,"Response ~  (log10FaSqr+log10TaSqr+log10NHSqr+log10Fa+log10Ta+PhotonIndex+log10NH)^2+log10PeakFlux+Alpha+log10T90+log10PeakFluxSqr+PhotonIndexSqr+AlphaSqr+log10T90Sqr",0.43,0.16,-0.24
8264,0,"Response ~  (log10T90Sqr+log10FaSqr+log10NHSqr+log10Fa+log10Ta+PhotonIndex+log10NH)^2+log10PeakFlux+Alpha+log10T90+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr",0.54,0.18,-0.17
8270,0,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10Fa+log10Ta+PhotonIndex+log10NH)^2+log10PeakFlux+Alpha+log10T90+log10PeakFluxSqr+log10NHSqr+log10TaSqr+AlphaSqr",0.55,0.19,-0.15
8296,0,"Response ~  (log10T90Sqr+AlphaSqr+log10T90+Alpha+log10Ta+PhotonIndex+log10NH)^2+log10PeakFlux+log10Fa+log10PeakFluxSqr+log10NHSqr+PhotonIndexSqr+log10TaSqr+log10FaSqr",0.33,0.22,0.095
8355,0,"Response ~  (log10T90Sqr+log10FaSqr+log10NHSqr+log10T90+log10Ta+PhotonIndex+log10NH)^2+log10PeakFlux+log10Fa+Alpha+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr",0.42,0.18,-0.42
8366,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+log10T90+log10Ta+PhotonIndex+log10NH)^2+log10PeakFlux+log10Fa+Alpha+log10PeakFluxSqr+log10NHSqr+PhotonIndexSqr+log10TaSqr",0.44,0.18,-0.55
8453,0,"Response ~  (log10T90Sqr+AlphaSqr+PhotonIndexSqr+Alpha+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10T90+log10PeakFluxSqr+log10NHSqr+log10TaSqr+log10FaSqr",0.46,0.19,-0.29
8462,0,"Response ~  (log10T90Sqr+log10NHSqr+log10PeakFluxSqr+log10T90+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+Alpha+PhotonIndexSqr+log10TaSqr+log10FaSqr+AlphaSqr",0.59,0.18,-0.23
8471,0,"Response ~  (log10T90Sqr+log10FaSqr+log10PeakFluxSqr+log10T90+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+Alpha+log10NHSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr",0.32,0.24,-0.044
8487,0,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10T90+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+Alpha+log10PeakFluxSqr+log10NHSqr+log10TaSqr+AlphaSqr",0.43,0.19,-0.043
8490,0,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+log10T90+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+Alpha+log10PeakFluxSqr+log10NHSqr+PhotonIndexSqr+AlphaSqr",0.48,0.17,-0.47
8501,0,"Response ~  (log10T90Sqr+log10FaSqr+log10NHSqr+log10PeakFluxSqr+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+Alpha+log10T90+PhotonIndexSqr+log10TaSqr+AlphaSqr",0.47,0.18,-0.26
8542,0,"Response ~  (log10T90Sqr+AlphaSqr+log10PeakFluxSqr+log10T90+Alpha+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10Fa+log10NHSqr+PhotonIndexSqr+log10TaSqr+log10FaSqr",0.45,0.22,-0.28
8556,0,"Response ~  (AlphaSqr+log10FaSqr+PhotonIndexSqr+log10T90+Alpha+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10Fa+log10PeakFluxSqr+log10NHSqr+log10TaSqr+log10T90Sqr",0.39,0.19,-0.22
8557,0,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10T90+Alpha+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10Fa+log10PeakFluxSqr+log10NHSqr+log10TaSqr+AlphaSqr",0.44,0.2,-0.21
8561,0,"Response ~  (log10T90Sqr+AlphaSqr+log10TaSqr+log10T90+Alpha+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10Fa+log10PeakFluxSqr+log10NHSqr+PhotonIndexSqr+log10FaSqr",0.32,0.22,0.11
8562,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+log10T90+Alpha+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10Fa+log10PeakFluxSqr+log10NHSqr+PhotonIndexSqr+log10TaSqr",0.44,0.2,-0.17
8596,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+PhotonIndexSqr+Alpha+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10Fa+log10T90+log10PeakFluxSqr+log10NHSqr+log10TaSqr",0.55,0.17,-0.39
8810,0,"Response ~  (log10T90Sqr+AlphaSqr+PhotonIndexSqr+log10T90+Alpha+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+log10Fa+log10PeakFluxSqr+log10NHSqr+log10TaSqr+log10FaSqr",0.32,0.22,0.082
8881,0,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+PhotonIndexSqr+log10T90+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+log10Fa+Alpha+log10PeakFluxSqr+log10NHSqr+AlphaSqr",0.45,0.16,-0.017
8936,0,"Response ~  (log10T90Sqr+AlphaSqr+PhotonIndexSqr+log10T90+Alpha+log10Fa+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10PeakFluxSqr+log10NHSqr+log10TaSqr+log10FaSqr",0.47,0.21,-0.17
8970,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+log10NHSqr+Alpha+log10Fa+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10T90+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr",0.5,0.18,-0.15
9015,0,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10NHSqr+log10PeakFluxSqr+log10Fa+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+Alpha+log10T90+log10TaSqr+AlphaSqr",0.47,0.18,-0.27
9047,0,"Response ~  (log10T90Sqr+AlphaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10T90+Alpha+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10Fa+log10NHSqr+log10TaSqr+log10FaSqr",0.46,0.22,-0.28
9055,0,"Response ~  (AlphaSqr+log10FaSqr+PhotonIndexSqr+log10NHSqr+log10T90+Alpha+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10Fa+log10PeakFluxSqr+log10TaSqr+log10T90Sqr",0.44,0.19,-0.15
9072,0,"Response ~  (log10T90Sqr+AlphaSqr+PhotonIndexSqr+log10NHSqr+log10PeakFluxSqr+Alpha+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10Fa+log10T90+log10TaSqr+log10FaSqr",0.37,0.2,-0.19
9171,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+Alpha+log10Fa+log10Ta+PhotonIndex)^2+log10PeakFlux+log10NH+log10T90+log10PeakFluxSqr+log10NHSqr+PhotonIndexSqr+log10TaSqr",0.17,0.22,-0.19
9193,0,"Response ~  (log10T90Sqr+log10TaSqr+log10NHSqr+log10T90+log10Fa+log10Ta+PhotonIndex)^2+log10PeakFlux+log10NH+Alpha+log10PeakFluxSqr+PhotonIndexSqr+log10FaSqr+AlphaSqr",0.42,0.17,0.025
9195,0,"Response ~  (log10T90Sqr+log10FaSqr+log10NHSqr+log10T90+log10Fa+log10Ta+PhotonIndex)^2+log10PeakFlux+log10NH+Alpha+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr",0.5,0.18,0.0045
9200,0,"Response ~  (AlphaSqr+log10FaSqr+PhotonIndexSqr+log10T90+log10Fa+log10Ta+PhotonIndex)^2+log10PeakFlux+log10NH+Alpha+log10PeakFluxSqr+log10NHSqr+log10TaSqr+log10T90Sqr",0.35,0.19,-0.45
9206,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+log10T90+log10Fa+log10Ta+PhotonIndex)^2+log10PeakFlux+log10NH+Alpha+log10PeakFluxSqr+log10NHSqr+PhotonIndexSqr+log10TaSqr",0.31,0.19,-0.28
9234,0,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+log10NHSqr+log10Fa+log10Ta+PhotonIndex)^2+log10PeakFlux+log10NH+Alpha+log10T90+log10PeakFluxSqr+PhotonIndexSqr+AlphaSqr",0.35,0.21,-0.45
9266,0,"Response ~  (log10T90Sqr+AlphaSqr+log10NHSqr+log10T90+Alpha+log10Ta+PhotonIndex)^2+log10PeakFlux+log10NH+log10Fa+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10FaSqr",0.33,0.22,0.097
9276,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+log10T90+Alpha+log10Ta+PhotonIndex)^2+log10PeakFlux+log10NH+log10Fa+log10PeakFluxSqr+log10NHSqr+PhotonIndexSqr+log10TaSqr",0.33,0.21,-0.058
9292,0,"Response ~  (log10T90Sqr+AlphaSqr+PhotonIndexSqr+log10PeakFluxSqr+Alpha+log10Ta+PhotonIndex)^2+log10PeakFlux+log10NH+log10Fa+log10T90+log10NHSqr+log10TaSqr+log10FaSqr",0.39,0.21,-0.12
9372,0,"Response ~  (log10T90Sqr+log10NHSqr+log10PeakFluxSqr+log10T90+Alpha+log10Fa+PhotonIndex)^2+log10PeakFlux+log10NH+log10Ta+PhotonIndexSqr+log10TaSqr+log10FaSqr+AlphaSqr",0.1,0.19,0.26
9385,0,"Response ~  (AlphaSqr+PhotonIndexSqr+log10NHSqr+log10T90+Alpha+log10Fa+PhotonIndex)^2+log10PeakFlux+log10NH+log10Ta+log10PeakFluxSqr+log10TaSqr+log10FaSqr+log10T90Sqr",0.55,0.17,-0.37
9399,0,"Response ~  (AlphaSqr+log10FaSqr+log10TaSqr+log10T90+Alpha+log10Fa+PhotonIndex)^2+log10PeakFlux+log10NH+log10Ta+log10PeakFluxSqr+log10NHSqr+PhotonIndexSqr+log10T90Sqr",0.22,0.21,-0.26
9400,0,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+log10T90+Alpha+log10Fa+PhotonIndex)^2+log10PeakFlux+log10NH+log10Ta+log10PeakFluxSqr+log10NHSqr+PhotonIndexSqr+AlphaSqr",0.55,0.16,-0.27
9452,0,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10T90+log10Fa+PhotonIndex)^2+log10PeakFlux+log10NH+log10Ta+Alpha+log10NHSqr+log10TaSqr+AlphaSqr",0.34,0.29,-0.09
9465,0,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+log10NHSqr+log10T90+log10Fa+PhotonIndex)^2+log10PeakFlux+log10NH+log10Ta+Alpha+log10PeakFluxSqr+PhotonIndexSqr+AlphaSqr",0.47,0.18,-0.14
9472,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+log10TaSqr+log10T90+log10Fa+PhotonIndex)^2+log10PeakFlux+log10NH+log10Ta+Alpha+log10PeakFluxSqr+log10NHSqr+PhotonIndexSqr",0.44,0.19,0.14
9507,0,"Response ~  (AlphaSqr+log10FaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10T90+Alpha+PhotonIndex)^2+log10PeakFlux+log10NH+log10Ta+log10Fa+log10NHSqr+log10TaSqr+log10T90Sqr",0.34,0.21,-0.08
9522,0,"Response ~  (log10T90Sqr+AlphaSqr+log10TaSqr+log10NHSqr+log10T90+Alpha+PhotonIndex)^2+log10PeakFlux+log10NH+log10Ta+log10Fa+log10PeakFluxSqr+PhotonIndexSqr+log10FaSqr",0.28,0.21,0.024
9607,0,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10T90+Alpha+log10Fa+log10Ta)^2+log10PeakFlux+log10NH+PhotonIndex+log10PeakFluxSqr+log10NHSqr+log10TaSqr+AlphaSqr",0.56,0.19,-0.42
9646,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+PhotonIndexSqr+Alpha+log10Fa+log10Ta)^2+log10PeakFlux+log10NH+PhotonIndex+log10T90+log10PeakFluxSqr+log10NHSqr+log10TaSqr",0.37,0.16,-0.38
9672,0,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10NHSqr+log10T90+log10Fa+log10Ta)^2+log10PeakFlux+log10NH+PhotonIndex+Alpha+log10PeakFluxSqr+log10TaSqr+AlphaSqr",0.36,0.18,-0.08
9681,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+PhotonIndexSqr+log10T90+log10Fa+log10Ta)^2+log10PeakFlux+log10NH+PhotonIndex+Alpha+log10PeakFluxSqr+log10NHSqr+log10TaSqr",0.41,0.17,-0.29
9729,0,"Response ~  (log10T90Sqr+AlphaSqr+PhotonIndexSqr+log10NHSqr+log10T90+Alpha+log10Ta)^2+log10PeakFlux+log10NH+PhotonIndex+log10Fa+log10PeakFluxSqr+log10TaSqr+log10FaSqr",0.29,0.21,0.019
9813,0,"Response ~  (log10T90Sqr+AlphaSqr+PhotonIndexSqr+log10NHSqr+log10T90+Alpha+log10Fa)^2+log10PeakFlux+log10NH+PhotonIndex+log10Ta+log10PeakFluxSqr+log10TaSqr+log10FaSqr",0.5,0.21,-0.31
9820,0,"Response ~  (log10T90Sqr+AlphaSqr+log10TaSqr+PhotonIndexSqr+log10T90+Alpha+log10Fa)^2+log10PeakFlux+log10NH+PhotonIndex+log10Ta+log10PeakFluxSqr+log10NHSqr+log10FaSqr",0.51,0.2,-0.41
9849,0,"Response ~  (log10T90Sqr+AlphaSqr+PhotonIndexSqr+log10NHSqr+log10PeakFluxSqr+log10T90+log10Fa)^2+log10PeakFlux+log10NH+PhotonIndex+log10Ta+Alpha+log10TaSqr+log10FaSqr",0.3,0.18,-0.2
9860,0,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+PhotonIndexSqr+log10NHSqr+log10T90+log10Fa)^2+log10PeakFlux+log10NH+PhotonIndex+log10Ta+Alpha+log10PeakFluxSqr+AlphaSqr",0.45,0.2,0.12
9877,0,"Response ~  (log10T90Sqr+AlphaSqr+PhotonIndexSqr+log10NHSqr+log10PeakFluxSqr+log10T90+Alpha)^2+log10PeakFlux+log10NH+PhotonIndex+log10Ta+log10Fa+log10TaSqr+log10FaSqr",0.46,0.22,-0.28
9955,0,"Response ~  (log10T90Sqr+log10FaSqr+log10T90+log10Fa+log10Ta+PhotonIndex+log10NH+log10PeakFlux)^2+Alpha+log10PeakFluxSqr+log10NHSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr",0.5,0.17,-0.1
9989,0,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+log10Fa+log10Ta+PhotonIndex+log10NH+log10PeakFlux)^2+Alpha+log10T90+log10PeakFluxSqr+log10NHSqr+PhotonIndexSqr+AlphaSqr",0.42,0.24,-0.16
10141,0,"Response ~  (log10FaSqr+log10NHSqr+log10PeakFluxSqr+Alpha+log10Fa+PhotonIndex+log10NH+log10PeakFlux)^2+log10Ta+log10T90+PhotonIndexSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.15,0.22,0.28
10266,0,"Response ~  (AlphaSqr+log10FaSqr+log10NHSqr+log10T90+Alpha+PhotonIndex+log10NH+log10PeakFlux)^2+log10Ta+log10Fa+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10T90Sqr",0.35,0.27,0.29
10419,0,"Response ~  (AlphaSqr+log10FaSqr+PhotonIndexSqr+Alpha+log10Fa+log10Ta+log10NH+log10PeakFlux)^2+PhotonIndex+log10T90+log10PeakFluxSqr+log10NHSqr+log10TaSqr+log10T90Sqr",0.018,0.35,3.1
10441,0,"Response ~  (log10TaSqr+PhotonIndexSqr+log10NHSqr+log10T90+log10Fa+log10Ta+log10NH+log10PeakFlux)^2+PhotonIndex+Alpha+log10PeakFluxSqr+log10FaSqr+AlphaSqr+log10T90Sqr",0.24,0.24,0.055
10716,0,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10NHSqr+log10T90+log10Fa+log10NH+log10PeakFlux)^2+PhotonIndex+log10Ta+Alpha+log10PeakFluxSqr+log10TaSqr+AlphaSqr",0.43,0.2,0.034
11148,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+log10NHSqr+Alpha+log10Fa+PhotonIndex+log10PeakFlux)^2+log10NH+log10Ta+log10T90+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr",0.43,0.24,-0.017
11580,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+log10TaSqr+PhotonIndexSqr+log10T90+log10Fa+log10PeakFlux)^2+log10NH+PhotonIndex+log10Ta+Alpha+log10PeakFluxSqr+log10NHSqr",0.46,0.22,-0.32
11644,0,"Response ~  (log10T90Sqr+AlphaSqr+log10T90+Alpha+log10Fa+log10Ta+PhotonIndex+log10NH)^2+log10PeakFlux+log10PeakFluxSqr+log10NHSqr+PhotonIndexSqr+log10TaSqr+log10FaSqr",0.3,0.22,-0.02
11691,0,"Response ~  (log10T90Sqr+log10TaSqr+log10PeakFluxSqr+log10T90+log10Fa+log10Ta+PhotonIndex+log10NH)^2+log10PeakFlux+Alpha+log10NHSqr+PhotonIndexSqr+log10FaSqr+AlphaSqr",0.47,0.16,0.055
11703,0,"Response ~  (log10T90Sqr+log10FaSqr+log10NHSqr+log10T90+log10Fa+log10Ta+PhotonIndex+log10NH)^2+log10PeakFlux+Alpha+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr",0.34,0.19,-0.039
11709,0,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10T90+log10Fa+log10Ta+PhotonIndex+log10NH)^2+log10PeakFlux+Alpha+log10PeakFluxSqr+log10NHSqr+log10TaSqr+AlphaSqr",0.5,0.22,-0.047
11883,0,"Response ~  (AlphaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10T90+Alpha+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10NHSqr+log10TaSqr+log10FaSqr+log10T90Sqr",0.33,0.22,-0.14
11973,0,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+log10NHSqr+log10T90+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+Alpha+log10PeakFluxSqr+PhotonIndexSqr+AlphaSqr",0.38,0.19,-0.28
12020,0,"Response ~  (log10T90Sqr+AlphaSqr+log10TaSqr+log10PeakFluxSqr+log10T90+Alpha+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10Fa+log10NHSqr+PhotonIndexSqr+log10FaSqr",0.17,0.25,-0.026
12036,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+log10TaSqr+log10T90+Alpha+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10Fa+log10PeakFluxSqr+log10NHSqr+PhotonIndexSqr",0.29,0.22,-0.018
12180,0,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10NHSqr+log10T90+log10Fa+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+Alpha+log10PeakFluxSqr+log10TaSqr+AlphaSqr",0.5,0.17,-0.24
12245,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+PhotonIndexSqr+log10T90+Alpha+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+log10Fa+log10PeakFluxSqr+log10NHSqr+log10TaSqr",0.47,0.2,-0.39
12328,0,"Response ~  (log10T90Sqr+AlphaSqr+log10TaSqr+PhotonIndexSqr+log10T90+Alpha+log10Fa+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10PeakFluxSqr+log10NHSqr+log10FaSqr",0.29,0.22,-0.027
12400,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+log10TaSqr+PhotonIndexSqr+log10T90+Alpha+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10Fa+log10PeakFluxSqr+log10NHSqr",0.29,0.22,-0.024
