"GRB","Redshift_crosscheck","log10T90","log10Fa","log10Ta","Alpha","Beta","Gamma","log10Fluence","PhotonIndex","log10NH","log10PeakFlux","T90Err","log10FaErr","log10TaErr","AlphaErr","BetaErr","log10FluenceErr","PhotonIndexErr","log10PeakFluxErr","is_optical"
"050502B",3.793,1.243038049,-10.6836331853878,3.65423031617335,1.39529260031318,0.915598763862235,1.97812318786123,-5.90726604152399,1.49398169361224,21.0347201497492,0.300152911468348,NA,0.789361302878022,0.600063768878366,0.293462267576727,0.198696011221391,0.0295798799821603,0.14,0.0671099909495084,1
"050505A",4.27,1.770115295,-11.04817696,4.270583544,1.462094791,0.973,2.01835,-5.603800653,1.41,22.23063027,0.267171728,6.838970679,0.03272177,0.030067592,0.035926291,5e-04,0.031220366,0.12,0.07277367,0
"050525A",0.61,0.944482672,-10.3684473287087,3.52179746684993,1.23490054236514,0.879580804303388,2.08914,-4.815308569,1,21.2788016,1.620136055,NA,0.785578697925663,0.61027288120393,0.274398773482224,0.199966340717818,0.006273143,0.1,0.009789852,1
"050603A",2.82,1.322219295,-10.4644618420931,3.96936607366225,1.62418006053207,0.920322429798127,1.90951127022931,-5.196542884,1.16,21.63005546,1.33243846,NA,0.800964884076363,0.607110746045726,0.279426094363987,0.197619874637535,-0.0006217656979968,0.06,0.0038290748542292,1
"050730A",3.967,2.194514342,-10.09854168,4.05018,2.38763,0.5615,1.6177,-5.623423043,1.53,21.73850309,-0.259637311,18.03329907,0.0266,0.017795,0.0538,0.000210492,0.027736454,0.11,0.110547686,0
"050801A",1.56,1.28780173,-10.0654096989412,3.32793797621411,1.31244219353007,0.89632406415555,2.07525210781143,-6.508638306,1.99,20.80209017,0.164352856,NA,0.801471442388233,0.615556386813809,0.275325826475564,0.204433354540816,0.0581234535102333,0.25,0.0712796339614364,1
"050802A",1.7102,1.477121255,-10.28650946,3.63973,1.44729,0.8585,1.8557,-5.698970004,1.54,21.25883595,0.439332694,10.19803903,0.0275,0.0326,0.03274,0.002369606,0.034092117,0.13,0.069487117,0
"050803A",3.5,1.943988875,-10.86012091,4.21721,1.52234,1.218,2.11696,-5.66756154,1.38,21.34755638,-0.017728767,10.43812723,0.0489,0.04766,0.048695,0.22485626,0.027269654,0.11,0.049762909,0
"050820A",2.6147,1.414973348,-10.01818139,3.750945731,1.136499703,0.9,1.96878,-5.463441557,1.25,21.61964524,0.389166084,22.67611617,0.266741013,0.238477529,0.012525701,0.0405,0.030552112,0.12,0.040770502,0
"050824A",0.8278,1.353723938,-12.23882419,5.08558,0.954481,0.86,1.94709,-6.575118363,2.76,20.9708274,-0.301029996,4.070927175,0.06855,0.12722,0.0899785,0.01,0.084899673,0.38,0.130288345,0
