"","log10Ta","log10PeakFlux","log10NH","log10Fa","Alpha","PhotonIndex","log10T90","Beta","log10Fluence","Gamma","log10TaSqr","log10PeakFluxSqr","log10NHSqr","log10FaSqr","AlphaSqr","PhotonIndexSqr","log10T90Sqr","BetaSqr","log10FluenceSqr","GammaSqr","log10T90Err","log10FaErr","log10TaErr","AlphaErr","BetaErr","log10FluenceErr","PhotonIndexErr","log10PeakFluxErr","GRB","is_optical","log10Ta_opt","log10PeakFlux_opt","log10NH_opt","log10Fa_opt","Alpha_opt","PhotonIndex_opt","log10T90_opt","Beta_opt","log10Fluence_opt","Gamma_opt","Redshift_crosscheck","log10z"
"210517A",3.057651,0.176091259,21.15768338,-10.8415194,1.21043545,1.85,0.485721426,0.66,-6.823908741,1.71079,9.349229637801,0.0310081314962051,447.647566008328,117.538542900576,1.4651539786167,3.4225,0.235925303675473,0.4356,46.5657305054962,2.9268024241,0.199990220376636,0.25872455,0.32132806,0.08060357,0.22,0.086858896,0.25,0.057905931,"210517A",0,0,0,0,0,0,0,0,0,0,0,2.486,0.542327382773974
"210610B",2.89514,1.130333768,21.03780485,-9.19036,1.05139,0.98,1.841234296,0.78,-4.443697499,1.91684,8.3818356196,1.27765442708108,442.589232906684,84.4627169296,1.1054209321,0.9604,3.39014373276662,0.6084,19.7464474626189,3.6742755856,0.015836913202155,0.0226,0.02831,0.01291,0.029,0.012063736,0.11,0.022518973,"210610B",0,0,0,0,0,0,0,0,0,0,0,1.13,0.328379603438738
"210619B",2.91049117,2.06069784,21.83430305,-8.55006175,1.12578835,1.41,1.784617293,0.745,-4.022276395,1.92306,8.47095885064797,4.24647558778067,476.736789679239,73.103555928813,1.26739940899572,1.9881,3.18485888247465,0.555025,16.1787073977742,3.6981597636,0.00197833385726092,0.01027813,0.01099582,0.00437126,0.07,0.004571521,0.02,0.008308242,"210619B",0,0,0,0,0,0,0,0,0,0,0,1.937,0.4679039465228
"210722A",3.6504,0.342422681,20.54058972,-10.3507,1.43908,1.62,1.700703717,0.81,-5.602059991,1.83712,13.32542016,0.117253292463228,421.91582604537,107.13699049,2.0709512464,2.6244,2.89239313301762,0.6561,31.3830761427629,3.3750098944,0.0911698774157967,0.0364819,0.0395981,0.048071,0.09,0.034743559,0.14,0.098703291,"210722A",0,0,0,0,0,0,0,0,0,0,0,1.145,0.331427296520743
"210822A",2.4985,1.442479769,21.53322281,-8.20842,1.267456,1.3,2.257198426,0.77,-4.698970004,1.70788,6.24250225,2.08074788397429,463.679684585104,67.3781588964,1.606444711936,1.69,5.09494473433688,0.5929,22.0803190984918,2.9168540944,0.102616483810065,0.017735,0.01621,0.008455,0.026,0.00868589,0.4,0.010974951,"210822A",0,0,0,0,0,0,0,0,0,0,0,1.736,0.437116093048079
"220117A",3.43803362,0.278753601,21.99532933,-10.1070569,1.68612083,1.84,1.697316542,1.2,-5.795880017,1.78537,11.8200751722503,0.0777035700704672,483.794512335158,102.152599179838,2.84300345335989,3.3856,2.88088344374684,1.44,33.5922251714599,3.1875460369,0.0299157959274313,0.05084186,0.04500955,0.06200239,0.55,0.05428681,0.18,0.091430417,"220117A",0,0,0,0,0,0,0,0,0,0,0,4.961,0.775319121829478
"220521A",3.30131796,0.672097858,21.85427081,-10.6276115,1.71067512,1.97,1.131939295,1.1,-6.091514981,2.02179,10.8987002730186,0.451715530728188,477.609152636818,112.946126194932,2.92640936618701,3.8809,1.2812865675651,1.21,37.1065547637474,4.0876348041,0.0862659941342183,0.16334814,0.13206168,0.12291833,0.4,0.042893282,0.18,0.036961232,"220521A",0,0,0,0,0,0,0,0,0,0,0,5.57,0.817565369559781
"230116D",3.79761,-0.22184875,21.44930866,-11.1278,1.57289,1.38,1.612783857,0.84,-6.090443971,1.76412,14.4218417121,0.0492168678765625,460.072841991951,123.82793284,2.4739829521,1.9044,2.6010717693998,0.7056,37.0935077638903,3.1121193744,0.118428290656009,0.1014,0.13824,0.23491,0.22,0.064181451,0.22,0.144764827,"230116D",0,0,0,0,0,0,0,0,0,0,0,3.81,0.682145076373832
"230325A",3.7823081,0.51851394,22.22918251,-10.9066853,0.931411844,1.82,1.580354661,1.025,-5.886056648,2.0855,14.3058545633256,0.268856705974324,494.13655506289,118.955784233236,0.86752802314348,3.3124,2.49752085454443,1.050625,34.645662863465,4.34931025,0.131947893505177,0.1875455,0.20042492,0.05714513,0.18,0.066814536,0.18,0.052641755,"230325A",0,0,0,0,0,0,0,0,0,0,0,1.664,0.425534220498263
"230328B",3.66388,0.924279286,21.14580437,-10.1038,1.20938,1.22,1.283979284,0.865,-5.366531544,1.89331,13.4240166544,0.85429219852867,447.145042454311,102.08677444,1.4625999844,1.4884,1.64860280174115,0.748225,28.799660812747,3.5846227561,0.0861743625270527,0.0267,0.03231,0.02421,0.84,0.020199743,0.29,0.025850862,"230328B",0,0,0,0,0,0,0,0,0,0,0,0.09,0.0374264979406237
"230506C",4.25859,0.380211242,20.96124782,-11.4531,1.14181,1.89,1.491361694,1.11,-5.769551079,2.08995,18.1355887881,0.144560588543183,439.373910171455,131.17349961,1.3037300761,3.5721,2.22415970233055,1.2321,33.2877196531901,4.3678910025,0.0886038540296678,0.1023,0.11841,0.11299,0.29,0.051093469,0.17,0.090478017,"230506C",0,0,0,0,0,0,0,0,0,0,0,3.7,0.672097857935718
"230818A",3.9564,0.826074803,21.31377445,-11.0883,1.39195,1.36,0.992111488,1.02,-5.721246399,2.00403,15.65310096,0.682399580151489,454.276981305473,122.95039689,1.9375248025,1.8496,0.984285204621574,1.0404,32.7326603580705,4.0161362409,0.0552798328138297,0.2044,0.12794,0.19715,0.29,0.022857604,0.1,0.032410036,"230818A",0,0,0,0,0,0,0,0,0,0,0,2.42,0.534026106056135
"231210B",3.24045,0.591064607,21.82763844,-10.048,1.60174,1.08,0.873320602,0.84,-5.853871964,1.66432281,10.5005162025,0.349357369648064,476.445799867366,100.962304,2.5655710276,1.1664,0.762688873877642,0.7056,34.2678169709052,2.7699704158863,0.037615599688349,0.05243,0.04808,0.060675,0.362,0.062042069,0.19,0.077950292,"231210B",0,0,0,0,0,0,0,0,0,0,0,3.13,0.615950051656401
"970508A",4.60045761689112,0.329125184024259,20.9147184367958,-11.2817343690152,1.44913091271472,1.89125935641635,1.120573931,0.86520565967802,-6.01308853019273,1.95905288678887,21.1642102848115,0.108323386759002,437.425447290446,127.277530373019,2.0999804021854,3.57686195323239,1.25568593483679,0.748580833538878,36.1572336719354,3.8378882132358,0.179553274179706,0.817595506343875,0.639872281542824,0.279357585267101,0.204762000436342,0.0513926781795972,0.291747439511379,0.0729767332031779,"970508A",1,1.15011440422278,0.0822812960060647,5.22867960919895,-2.8204335922538,0.36228272817868,0.472814839104088,0.28014348275,0.216301414919505,-1.50327213254818,0.489763221697217,0.83,0.262451089730429
