"formula_idx","wins","formula"
2507,1,"Response ~ (log10FaSqr + log10PeakFluxSqr + log10T90 + log10Fa +      log10PeakFlux)^2 + log10NH + PhotonIndex + log10Ta + Beta +      log10NHSqr + PhotonIndexSqr + log10TaSqr + BetaSqr + log10T90Sqr"
2559,1,"Response ~ (BetaSqr + log10NHSqr + log10T90 + Beta + log10PeakFlux)^2 +      log10NH + PhotonIndex + log10Ta + log10Fa + log10PeakFluxSqr +      PhotonIndexSqr + log10TaSqr + log10FaSqr + log10T90Sqr"
2894,1,"Response ~ (BetaSqr + log10PeakFluxSqr + log10T90 + Beta + PhotonIndex)^2 +      log10NH + log10PeakFlux + log10Ta + log10Fa + log10NHSqr +      PhotonIndexSqr + log10TaSqr + log10FaSqr + log10T90Sqr"
2914,1,"Response ~ (log10T90Sqr + PhotonIndexSqr + log10NHSqr + Beta +      PhotonIndex)^2 + log10NH + log10PeakFlux + log10Ta + log10Fa +      log10T90 + log10PeakFluxSqr + log10TaSqr + log10FaSqr + BetaSqr"
2935,1,"Response ~ (log10T90Sqr + log10FaSqr + PhotonIndexSqr + Beta +      PhotonIndex)^2 + log10NH + log10PeakFlux + log10Ta + log10Fa +      log10T90 + log10NHSqr + log10PeakFluxSqr + log10TaSqr + BetaSqr"
3060,1,"Response ~ (PhotonIndexSqr + log10PeakFluxSqr + log10NHSqr +      log10Fa + log10Ta)^2 + log10NH + log10PeakFlux + PhotonIndex +      Beta + log10T90 + log10TaSqr + log10FaSqr + BetaSqr + log10T90Sqr"
3066,1,"Response ~ (log10FaSqr + PhotonIndexSqr + log10NHSqr + log10Fa +      log10Ta)^2 + log10NH + log10PeakFlux + PhotonIndex + Beta +      log10T90 + log10PeakFluxSqr + log10TaSqr + BetaSqr + log10T90Sqr"
3078,1,"Response ~ (log10T90Sqr + PhotonIndexSqr + log10PeakFluxSqr +      log10Fa + log10Ta)^2 + log10NH + log10PeakFlux + PhotonIndex +      Beta + log10T90 + log10NHSqr + log10TaSqr + log10FaSqr +      BetaSqr"
3089,1,"Response ~ (log10T90Sqr + log10FaSqr + PhotonIndexSqr + log10Fa +      log10Ta)^2 + log10NH + log10PeakFlux + PhotonIndex + Beta +      log10T90 + log10NHSqr + log10PeakFluxSqr + log10TaSqr + BetaSqr"
3256,1,"Response ~ (log10T90Sqr + BetaSqr + log10NHSqr + Beta + log10Fa)^2 +      log10NH + log10PeakFlux + PhotonIndex + log10Ta + log10T90 +      log10PeakFluxSqr + PhotonIndexSqr + log10TaSqr + log10FaSqr"
3285,1,"Response ~ (log10T90Sqr + PhotonIndexSqr + log10NHSqr + log10T90 +      log10Fa)^2 + log10NH + log10PeakFlux + PhotonIndex + log10Ta +      Beta + log10PeakFluxSqr + log10TaSqr + log10FaSqr + BetaSqr"
3306,1,"Response ~ (log10T90Sqr + log10FaSqr + PhotonIndexSqr + log10T90 +      log10Fa)^2 + log10NH + log10PeakFlux + PhotonIndex + log10Ta +      Beta + log10NHSqr + log10PeakFluxSqr + log10TaSqr + BetaSqr"
3322,1,"Response ~ (log10FaSqr + log10TaSqr + PhotonIndexSqr + log10NHSqr +      log10Fa)^2 + log10NH + log10PeakFlux + PhotonIndex + log10Ta +      Beta + log10T90 + log10PeakFluxSqr + BetaSqr + log10T90Sqr"
3468,1,"Response ~ (log10T90Sqr + log10FaSqr + log10TaSqr + PhotonIndexSqr +      log10PeakFluxSqr)^2 + log10NH + log10PeakFlux + PhotonIndex +      log10Ta + log10Fa + Beta + log10T90 + log10NHSqr + BetaSqr"
3552,1,"Response ~ (log10T90Sqr + log10FaSqr + log10Fa + PhotonIndex +      log10PeakFlux + log10NH)^2 + log10Ta + Beta + log10T90 +      log10NHSqr + log10PeakFluxSqr + PhotonIndexSqr + log10TaSqr +      BetaSqr"
